Date,Open,High,Low,Close,Adj Close,Volume
2006-07-29,70.820000,71.480003,70.099998,71.150002,28.913578,4308000
2006-08-05,71.290001,72.080002,69.970001,70.330002,28.836313,4667600
2006-08-12,70.480003,71.650002,69.430000,71.650002,29.377542,4400000
2006-08-19,72.199997,72.379997,70.419998,70.620003,28.955227,3864600
2006-08-26,70.500000,70.830002,68.870003,69.199997,28.373005,4998000
2006-09-02,69.199997,69.400002,66.470001,66.570000,27.294666,5076200
2006-09-09,66.099998,66.180000,64.779999,65.080002,26.683746,6757300
2006-09-16,65.019997,66.010002,64.180000,64.970001,26.638653,5396700
2006-09-23,64.959999,66.459999,64.070000,66.099998,27.101959,5778000
2006-09-30,66.089996,66.389999,64.089996,64.820000,26.577154,5588800
2006-10-07,65.000000,66.059998,64.269997,65.699997,26.937956,4844600
2006-10-14,66.150002,67.320000,65.860001,66.589996,27.302868,4839600
2006-10-21,65.550003,69.849998,65.519997,69.129997,28.344311,6351900
2006-10-28,69.199997,69.809998,68.080002,69.209999,28.377111,6128400
2006-11-04,69.620003,71.889999,69.300003,71.779999,29.699327,4964800
2006-11-11,70.839996,71.279999,69.650002,70.389999,29.124226,5010000
2006-11-18,69.510002,70.400002,69.230003,70.209999,29.049747,4245900
2006-11-25,70.570000,71.300003,69.860001,71.209999,29.463505,5180000
2006-12-02,70.309998,71.720001,70.050499,70.870003,29.322824,4365100
2006-12-09,70.430000,71.480003,69.920097,71.150002,29.438688,3906200
2006-12-16,71.120003,71.709999,69.269997,69.419998,28.722885,5383900
2006-12-23,69.419998,70.949997,69.419998,70.790001,29.289726,2986200
2006-12-30,70.790001,70.910004,66.830002,67.389999,27.882961,5676500
2007-01-06,67.260002,67.849998,65.889999,67.809998,28.056732,8055200
2007-01-13,67.809998,68.800003,67.239998,68.800003,28.466360,5714200
2007-01-20,68.680000,69.300003,67.699997,68.199997,28.218098,6364600
2007-01-27,67.879997,69.599998,67.059998,68.019997,28.143621,6805500
2007-02-03,68.190002,68.389999,66.500000,66.529999,27.527128,5895800
2007-02-10,66.220001,67.379997,65.970001,66.589996,27.816561,6060963
2007-02-17,66.589996,67.160004,65.449997,67.059998,28.012897,4155400
2007-02-24,67.739998,67.820000,64.050003,64.199997,26.818186,11540187
2007-03-03,62.709999,65.519997,62.709999,65.120003,27.202501,11575506
2007-03-10,64.820000,65.089996,63.040001,63.450001,26.504881,5796600
2007-03-17,63.599998,66.330002,63.389999,66.089996,27.607700,8185450
